Date,Open,High,Low,Close,Adj Close,Volume
2013-05-15,166.550003,169.699997,163.149994,165.300003,127.697479,10479
2013-05-16,163.050003,170.500000,162.300003,167.800003,129.628784,164743
2013-05-17,169.050003,172.899994,165.199997,169.750000,131.135178,3889
2013-05-20,166.649994,168.000000,166.250000,167.399994,129.319763,2605
2013-05-21,165.100006,174.000000,162.550003,169.149994,130.671631,8674
2013-05-22,166.000000,168.000000,164.000000,165.350006,127.736107,3476
2013-05-23,165.699997,167.600006,162.600006,166.750000,128.817627,6017
2013-05-24,164.050003,169.000000,164.050003,167.449997,129.358398,1443
2013-05-27,165.250000,169.500000,165.250000,167.000000,129.010773,3511
2013-05-28,164.500000,168.699997,164.500000,168.600006,130.246780,6645
2013-05-29,168.350006,168.350006,167.000000,167.300003,129.242508,2710
2013-05-30,167.000000,177.500000,166.000000,167.000000,129.010773,84876
2013-05-31,167.899994,170.949997,161.000000,168.000000,129.783264,18202
2013-06-03,166.000000,167.800003,165.050003,167.149994,129.126663,2402
2013-06-04,164.350006,167.800003,164.300003,167.000000,129.010773,202636
2013-06-05,165.250000,168.649994,164.100006,167.250000,129.203918,3136
2013-06-06,164.250000,167.649994,164.250000,167.050003,129.049377,1760
2013-06-07,165.399994,170.850006,165.399994,168.649994,130.285431,80436
2013-06-10,167.000000,169.000000,166.000000,167.050003,129.049377,4119
2013-06-11,168.000000,173.000000,165.399994,172.100006,132.950577,16452
2013-06-12,169.000000,171.750000,167.250000,170.350006,131.598740,2765
2013-06-13,166.550003,170.949997,166.550003,170.000000,131.328293,3895
2013-06-14,168.149994,173.449997,168.149994,172.949997,133.607239,9378
2013-06-17,169.199997,174.300003,169.199997,171.699997,132.641586,1369
2013-06-18,171.949997,175.000000,170.399994,174.149994,134.534271,6146
2013-06-19,171.649994,175.300003,171.649994,175.000000,135.190933,5965
2013-06-20,170.449997,175.199997,170.000000,175.000000,135.190933,6505
2013-06-21,177.000000,177.000000,171.000000,174.949997,135.152267,3987
2013-06-24,172.000000,181.649994,172.000000,180.050003,139.092133,13717
2013-06-25,177.949997,180.000000,167.300003,177.000000,136.735977,11427
2013-06-26,173.550003,180.000000,171.250000,178.600006,137.972000,10314
2013-06-27,178.000000,181.000000,175.000000,179.850006,138.937622,8142
2013-06-28,177.050003,180.000000,175.949997,178.149994,137.624390,2702
2013-07-01,175.300003,179.649994,175.199997,177.199997,136.890442,1742
2013-07-02,176.149994,177.000000,174.199997,175.399994,135.499893,1438
2013-07-03,174.399994,174.399994,172.050003,172.300003,133.105103,922
2013-07-04,172.649994,180.000000,163.399994,176.300003,136.195206,19408
2013-07-05,174.050003,178.649994,173.250000,173.949997,134.379776,2063
2013-07-08,174.350006,181.000000,172.449997,177.100006,136.813217,9036
2013-07-09,175.500000,182.000000,172.649994,174.750000,134.997787,10354
2013-07-10,178.000000,181.500000,173.050003,180.000000,139.053513,69815
2013-07-11,178.050003,183.000000,176.000000,182.100006,142.657150,17613
2013-07-12,182.750000,184.350006,180.000000,183.899994,144.067261,6223
2013-07-15,182.949997,183.500000,180.000000,182.899994,143.283859,6881
2013-07-16,181.050003,182.000000,179.149994,179.750000,140.816177,1162
2013-07-17,179.000000,183.850006,177.250000,183.050003,143.401382,6071
2013-07-18,182.000000,186.000000,177.199997,184.449997,144.498123,52155
2013-07-19,181.000000,185.850006,178.250000,178.350006,139.719421,29218
2013-07-22,177.449997,186.000000,177.350006,181.550003,142.226288,51499
2013-07-23,184.399994,184.399994,178.600006,180.350006,141.286194,11901
2013-07-24,180.050003,182.949997,178.300003,182.100006,142.657150,10845
2013-07-25,179.050003,181.949997,178.350006,181.100006,141.873734,2724
2013-07-26,180.500000,180.500000,175.449997,177.000000,138.661819,5281
2013-07-29,179.800003,181.399994,173.750000,179.699997,140.776978,4739
2013-07-30,179.000000,182.000000,173.750000,180.100006,141.090347,8323
2013-07-31,181.850006,181.850006,175.699997,180.300003,141.247040,3089
2013-08-01,179.000000,179.000000,175.000000,175.899994,137.800049,3484
